PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1388,30.62,34.13,38,0.04,01:18
1413,30.12,34.13,41,0.04,01:18
1438,30.12,34.38,43,-0.01,01:18
1463,30.12,34.13,46,1.76,01:19
1488,30.37,34.13,48,0.01,01:19
1513,30.37,34.63,51,0.04,01:19
1522,30.37,34.88,52,1.84,01:19
1498,30.37,34.38,49,-0.01,01:20
1473,30.37,34.38,47,-0.07,01:20
1448,30.62,34.38,44,0.01,01:20
1423,30.62,34.63,42,0.07,01:20
1398,30.37,34.63,39,-0.01,01:21
1373,30.12,34.38,37,0.04,01:21
1348,30.37,34.38,34,0.04,01:21
1323,30.37,34.13,32,0.12,01:21
1298,30.37,34.38,29,0.07,01:22
1273,30.37,34.38,27,-0.01,01:22
1248,30.37,33.13,24,-0.01,01:22
1224,30.37,34.38,22,-0.04,01:22
1199,30.37,34.63,19,0.07,01:23
1174,30.62,34.63,17,-0.01,01:23
1149,30.37,34.63,14,1.84,01:23
1124,30.37,34.63,12,0.04,01:23
1099,30.37,34.13,9,0.04,01:24
1074,30.12,34.38,7,-0.04,01:24
1049,30.37,34.63,4,-0.01,01:24
1024,30.37,34.38,2,0.01,01:24
1001,30.37,34.63,0,1.84,01:25
1025,30.62,34.63,2,1.73,01:25
1050,30.37,34.88,5,0.07,01:25
1075,30.37,35.13,7,1.70,01:25
1100,30.37,34.88,10,0.07,01:26
1125,30.37,34.88,12,0.04,01:26
1150,30.37,34.88,15,1.89,01:26
1175,30.12,34.63,17,0.04,01:26
1200,30.37,34.88,20,0.01,01:27
1225,30.37,34.88,22,1.76,01:27
1250,30.37,34.88,25,0.07,01:27
1274,30.37,35.13,27,0.01,01:27
1299,30.12,34.88,29,1.76,01:28
1324,30.37,34.88,32,0.07,01:28
1349,30.37,34.88,34,0.07,01:28
1374,30.37,34.38,37,0.04,01:28
1399,30.37,34.88,39,0.01,01:29
1424,30.37,34.88,42,0.01,01:29
1449,30.37,35.13,44,1.76,01:29
1474,30.37,35.13,47,0.04,01:29
1499,30.37,34.88,49,0.04,01:30
1523,30.37,35.13,52,0.01,01:30
1512,30.37,34.88,51,0.01,01:30
1487,30.37,34.88,48,0.07,01:30
1462,30.37,34.88,46,1.76,01:31
1437,30.62,34.88,43,0.01,01:31
1412,30.37,34.88,41,0.01,01:31
1387,30.37,35.13,38,0.04,01:31
1362,30.37,35.38,36,0.07,01:32
1337,30.62,35.13,33,-0.01,01:32
1312,30.12,35.13,31,1.84,01:32
1287,30.37,34.88,28,-0.01,01:32
1263,30.37,35.13,26,-0.04,01:33
1238,30.37,35.38,23,0.01,01:33
1213,30.62,35.38,21,1.81,01:33
1188,30.37,34.88,18,0.04,01:33
1163,30.37,35.38,16,0.07,01:34
1138,30.37,35.38,13,0.04,01:34
1113,30.62,34.88,11,0.04,01:34
1088,30.37,35.38,8,1.84,01:34
1063,30.37,34.88,6,-0.04,01:35
1038,30.62,35.13,3,0.04,01:35
1013,30.12,35.88,1,0.01,01:35
1011,30.12,35.38,1,1.68,01:35
1036,30.37,35.13,3,-0.01,01:36
1061,30.12,35.13,6,1.78,01:36
1086,30.37,35.38,8,0.04,01:36
1111,30.37,35.38,11,0.01,01:36
1136,30.12,35.13,13,0.09,01:37
1161,30.37,35.13,16,1.70,01:37
1186,30.12,35.13,18,0.01,01:37
1211,30.37,35.63,21,0.04,01:37
1236,30.12,35.13,23,0.01,01:38
1260,30.37,35.38,26,0.09,01:38
1285,30.62,35.88,28,0.17,01:38
1310,30.37,35.38,31,0.07,01:38
1335,30.37,35.38,33,0.01,01:39
1360,30.12,35.38,36,0.04,01:39
1385,30.37,35.63,38,1.81,01:39
1410,30.37,35.63,41,0.07,01:39
1435,30.37,35.63,43,1.81,01:40
1460,30.37,35.63,46,-0.07,01:40
1485,30.62,35.63,48,0.07,01:40
1509,30.37,35.63,50,0.01,01:40
1526,30.37,35.38,52,1.76,01:41
1501,30.37,35.88,50,-0.01,01:41
1476,30.37,35.88,47,1.84,01:41
1451,30.37,35.63,45,0.04,01:41
1426,30.37,35.63,42,0.04,01:42
1401,30.37,35.88,40,-0.01,01:42
1376,30.37,35.63,37,1.78,01:42
1351,30.37,35.63,35,-0.01,01:42
1326,30.37,35.63,32,-0.04,01:43
1301,30.12,35.88,30,0.09,01:43
1277,30.37,34.88,27,0.04,01:43
1252,30.37,35.13,25,0.04,01:43
1227,30.37,35.63,22,1.78,01:44
1202,30.37,35.63,20,-0.01,01:44
1177,30.12,35.63,17,0.04,01:44
1152,30.37,35.88,15,-0.09,01:44
1127,30.12,35.63,12,0.09,01:45
1102,30.37,35.88,10,0.04,01:45
1077,30.12,35.88,7,1.89,01:45
1052,30.37,35.88,5,-0.01,01:45
1028,30.37,35.88,2,0.07,01:46
1003,30.37,36.13,0,0.04,01:46
1022,30.37,35.38,2,1.73,01:46
1047,30.37,35.88,4,0.07,01:46
1072,30.62,35.88,7,1.60,01:47
1097,30.37,36.13,9,1.62,01:47
1122,30.37,35.88,12,0.04,01:47
1147,30.37,35.63,14,-0.04,01:47
1172,30.12,36.13,17,1.76,01:48
1196,30.37,35.63,19,0.01,01:48
1222,30.37,36.13,22,1.99,01:48
1246,30.37,36.13,24,-0.01,01:48
1271,30.37,35.88,27,-0.07,01:49
1296,30.37,36.13,29,1.60,01:49
1321,30.12,36.13,32,-0.01,01:49
1346,30.37,36.13,34,0.01,01:49
1371,30.37,36.13,37,1.76,01:50
1396,30.37,36.13,39,0.01,01:50
1421,30.37,36.38,42,0.04,01:50
1446,30.37,36.13,44,1.60,01:50
1471,30.62,36.13,47,0.04,01:51
1495,30.37,35.88,49,0.09,01:51
1520,30.37,36.13,52,1.70,01:51
1515,30.37,36.13,51,0.01,01:51
1490,30.37,36.13,49,0.07,01:52
1465,30.37,36.13,46,0.04,01:52
